196,232,232,239,237,238,239,236,238,229,237,229,237,234,234,239,232,239,229,230,233,234,237,233,232,229,230,230,230,237,233,230
200,229,238,230,238,237,240,233,229,229,237,239,230,236,233,239,230,232,234,233,233,237,240,233,239,234,230,233,236,229,234,230
204,233,233,238,233,228,233,235,239,237,236,233,230,239,239,237,237,230,239,230,234,230,234,237,229,233,237,230,233,233,236,230
208,233,234,230,233,229,233,235,238,232,234,237,229,233,240,239,237,237,230,237,233,240,234,233,239,237,234,230,235,230,237,236
212,236,234,240,230,236,230,230,233,236,233,234,238,239,233,229,234,233,229,233,239,240,237,234,230,237,236,233,228,228,233,239
216,230,232,235,233,230,233,230,233,234,239,237,237,230,240,239,230,234,240,230,238,237,233,239,230,229,233,229,239,236,232,236
220,229,236,239,239,239,236,239,235,230,240,234,232,229,234,230,234,233,234,230,237,234,232,235,237,237,234,237,233,235,229,230
224,237,236,237,239,229,237,233,234,239,234,230,233,234,234,230,229,237,234,234,230,236,239,240,229,230,240,230,230,234,237,234
228,235,234,229,229,238,237,233,237,233,237,234,230,232,233,240,236,236,229,234,234,233,233,230,230,240,234,237,237,231,231,240
232,233,229,233,230,236,229,229,234,233,230,237,230,239,234,237,229,230,236,237,237,239,240,230,239,233,234,236,233,239,234,234
236,229,236,229,229,238,239,233,233,233,235,238,232,237,236,234,233,229,234,237,237,230,229,233,229,234,235,240,233,235,238,229
240,233,228,240,234,232,233,229,239,230,235,239,229,236,232,236,238,235,236,233,233,232,234,230,229,234,232,230,236,239,229,232
244,233,232,229,236,230,238,229,235,232,236,229,236,233,233,239,230,233,238,233,235,236,236,239,233,228,236,229,232,229,237,237
248,239,233,237,229,234,234,235,232,230,232,238,239,229,238,229,229,233,236,234,233,230,236,233,236,233,230,236,233,234,230,239
252,229,233,239,236,235,233,238,238,230,233,235,239,234,236,235,237,234,232,229,233,228,236,237,232,229,229,228,232,233,230,234
256,236,229,232,233,230,238,236,229,239,235,236,238,230,233,234,233,228,238,234,236,230,234,234,229,234,236,232,234,232,229,229
